fixed acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality,is_red,so2_ratio,volatile_acidity_ratio
8.5,0.56,17.3,0.055,169.0,1.00047,3.07,0.67,9.3,6,0,0.2781065088757396,0.02235294117647059
7.3,0.25,1.4,0.051,107.0,0.99382,3.53,0.66,10.5,7,0,0.38317757009345793,0.026027397260273973
6.7,0.26,13.5,0.06,156.0,0.99784,3.39,0.46,9.9,6,0,0.32051282051282054,0.03731343283582089
6.2,0.28,8.5,0.035,108.0,0.99486,3.4,0.42,10.4,6,0,0.25925925925925924,0.04032258064516129
6.1,0.32,6.2,0.053,94.0,0.99537,3.35,0.47,10.1,5,0,0.10638297872340426,0.07540983606557378
7.3,0.25,1.4,0.051,107.0,0.99382,3.53,0.66,10.5,7,0,0.38317757009345793,0.026027397260273973
7.5,0.26,14.95,0.067,178.0,0.99838,3.04,0.49,9.2,4,0,0.2640449438202247,0.03866666666666666
6.7,0.18,7.7,0.043,200.0,0.99566,3.17,0.44,9.4,6,0,0.285,0.04626865671641791
7.4,0.3,1.3,0.033,91.0,0.99268,3.53,0.39,10.6,6,0,0.27472527472527475,0.01891891891891892
6.7,0.18,7.7,0.043,200.0,0.99566,3.17,0.44,9.4,6,0,0.285,0.04626865671641791
7.1,0.52,1.3,0.10550000000000001,149.0,0.99468,3.08,0.56,8.7,5,0,0.30201342281879195,0.05633802816901409
6.4,0.25,1.3,0.047,77.0,0.9933,3.61,0.54,10.2,6,0,0.2597402597402597,0.024999999999999998
6.3,0.22,1.3,0.046,66.0,0.99307,3.61,0.55,10.3,6,0,0.2727272727272727,0.025396825396825397
7.4,0.26,15.6,0.049,210.0,0.99907,3.06,0.68,9.5,5,0,0.319047619047619,0.0445945945945946
7.4,0.26,15.6,0.049,210.0,0.99907,3.06,0.68,9.5,5,0,0.319047619047619,0.0445945945945946
7.4,0.26,15.6,0.049,210.0,0.99907,3.06,0.68,9.5,5,0,0.319047619047619,0.0445945945945946
7.4,0.26,15.6,0.049,210.0,0.99907,3.06,0.68,9.5,5,0,0.319047619047619,0.0445945945945946
6.6,0.24,4.9,0.10550000000000001,144.0,0.99471,3.17,0.49,9.4,5,0,0.3263888888888889,0.06212121212121212
6.7,0.23,5.0,0.10550000000000001,145.0,0.99471,3.17,0.49,9.4,5,0,0.33793103448275863,0.06417910447761194
7.4,0.26,15.6,0.049,210.0,0.99907,3.06,0.68,9.5,5,0,0.319047619047619,0.0445945945945946
7.3,0.28,6.5,0.037,97.0,0.99148,3.16,0.58,12.6,7,0,0.26804123711340205,0.05479452054794521
7.4,0.24,1.4,0.047,106.0,0.99383,3.52,0.64,10.5,7,0,0.19811320754716982,0.024324324324324322
8.6,0.28,2.7,0.047,150.0,0.99365,3.1,0.56,10.8,6,0,0.25333333333333335,0.01976744186046512
6.5,0.23,1.2,0.054,208.0,0.99272,3.18,0.46,9.9,6,0,0.1875,0.04923076923076923
7.3,0.28,6.5,0.037,97.0,0.99148,3.16,0.58,12.6,7,0,0.26804123711340205,0.05479452054794521
7.0,0.31,6.4,0.031,115.0,0.99235,3.38,0.58,12.2,7,0,0.33043478260869563,0.045714285714285714
7.5,0.19,6.9,0.041,150.0,0.99508,3.23,0.37,10.0,6,0,0.41333333333333333,0.056
6.9,0.31,7.2,0.04,168.0,0.9946,3.29,0.57,10.6,7,0,0.27976190476190477,0.04057971014492754
6.5,0.42,10.6,0.042,202.0,0.99674,3.24,0.53,9.5,6,0,0.32673267326732675,0.04461538461538461
6.3,0.18,3.5,0.027,109.0,0.99018,3.34,0.54,12.8,8,0,0.21100917431192662,0.06507936507936508
7.0,0.31,6.4,0.031,115.0,0.99235,3.38,0.58,12.2,7,0,0.33043478260869563,0.045714285714285714
7.3,0.33,2.3,0.043,125.0,0.99084,3.34,0.44,12.6,7,0,0.224,0.0410958904109589
6.6,0.28,12.05,0.058,125.0,0.99856,3.45,0.45,9.4,5,0,0.2,0.03333333333333333
6.0,0.18,7.0,0.055,194.0,0.99591,3.21,0.43,9.0,5,0,0.25773195876288657,0.043333333333333335
6.9,0.18,11.8,0.051,126.0,0.9975,3.23,0.48,9.1,5,0,0.20634920634920634,0.06376811594202898
7.5,0.2,1.4,0.06,168.0,0.9944,3.06,0.4,9.4,6,0,0.08928571428571429,0.056
7.0,0.3,5.0,0.04,143.0,0.99173,3.33,0.42,12.2,7,0,0.27972027972027974,0.05142857142857143
5.6,0.2,2.2,0.049,134.0,0.99378,3.21,0.68,10.0,5,0,0.13432835820895522,0.05267857142857143
6.8,0.55,14.6,0.053,159.0,0.99805,2.93,0.44,9.2,5,0,0.2138364779874214,0.030882352941176472
9.4,0.3,1.6,0.045,139.0,0.99534,3.11,0.49,9.3,5,0,0.2589928057553957,0.029787234042553193
8.1,0.34,1.3,0.035,126.0,0.99232,3.14,0.5,9.8,6,0,0.0873015873015873,0.034567901234567905
6.8,0.55,14.6,0.053,159.0,0.99805,2.93,0.44,9.2,5,0,0.2138364779874214,0.030882352941176472
7.0,0.26,2.8,0.036,132.0,0.99078,3.34,0.41,12.0,7,0,0.3333333333333333,0.03142857142857143
9.4,0.3,1.6,0.045,139.0,0.99534,3.11,0.49,9.3,5,0,0.2589928057553957,0.029787234042553193
6.8,0.3,3.3,0.029,80.0,0.99061,3.33,0.63,12.6,7,0,0.1875,0.047058823529411764
7.0,0.33,6.3,0.032,127.0,0.99182,3.31,0.38,12.2,6,0,0.33070866141732286,0.027142857142857142
7.7,0.38,8.1,0.061,144.0,0.9966,3.4,0.58,11.0,6,0,0.3402777777777778,0.05454545454545454
7.4,0.31,1.6,0.038,116.0,0.9912,3.25,0.39,12.0,7,0,0.29310344827586204,0.02702702702702703
7.5,0.6000000000000001,10.6,0.045,153.0,0.99779,3.16,0.44,8.8,5,0,0.3333333333333333,0.032
7.5,0.59,11.8,0.046,164.0,0.99814,3.17,0.46,8.9,4,0,0.35365853658536583,0.034666666666666665
6.6,0.32,1.7,0.035,84.0,0.99096,3.59,0.48,12.7,7,0,0.4642857142857143,0.060606060606060615
8.0,0.3,8.1,0.037,130.0,0.99379,3.1,0.67,11.8,6,0,0.3230769230769231,0.025
4.6,0.03999999999999998,1.4,0.053,178.0,0.99426,3.635,0.55,10.2,5,0,0.06179775280898876,0.09673913043478262
6.1,0.04,1.3,0.036,121.0,0.99228,3.24,0.61,9.9,6,0,0.19008264462809918,0.06721311475409836
7.6,0.34,1.8,0.041,148.0,0.99335,3.35,0.66,11.1,6,0,0.28378378378378377,0.026315789473684213
6.9,0.21,7.2,0.045,190.0,0.99595,3.22,0.48,9.4,5,0,0.28421052631578947,0.043478260869565216
7.0,0.17,1.1,0.049,119.0,0.99297,3.13,0.36,9.7,6,0,0.058823529411764705,0.049999999999999996
6.9,0.55,11.95,0.038,111.0,0.99687,3.11,0.29,9.7,5,0,0.1981981981981982,0.05072463768115942
7.0,0.17,1.1,0.049,119.0,0.99297,3.13,0.36,9.7,6,0,0.058823529411764705,0.049999999999999996
6.9,0.55,11.95,0.038,111.0,0.99687,3.11,0.29,9.7,5,0,0.1981981981981982,0.05072463768115942
7.6,0.4,2.2,0.054,175.0,0.99445,3.19,0.53,9.8,5,0,0.1657142857142857,0.039473684210526314
7.5,0.29,12.7,0.05,209.0,0.9986,3.25,0.59,9.3,6,0,0.11961722488038277,0.050666666666666665
7.5,0.32,1.4,0.032,161.0,0.99154,2.95,0.42,10.5,5,0,0.19254658385093168,0.04
6.3,0.32,10.6,0.049,209.0,0.9981,3.47,0.59,9.3,6,0,0.18181818181818182,0.0634920634920635
6.8,0.28,1.9,0.024,106.0,0.98993,3.45,0.6,12.6,8,0,0.6037735849056604,0.054411764705882354
7.5,0.35,17.549999999999997,0.058,212.0,1.00241,3.44,0.43,8.9,5,0,0.3632075471698113,0.03066666666666667
8.3,0.34,10.2,0.048,118.0,0.99716,3.18,0.51,10.3,5,0,0.423728813559322,0.03253012048192771
6.8,0.22,4.8,0.041,198.0,0.99437,3.29,0.67,10.6,5,0,0.3888888888888889,0.03823529411764706
6.5,0.35,9.8,0.067,180.0,0.9972,3.15,0.57,9.0,4,0,0.3388888888888889,0.04307692307692308
7.2,0.3,8.4,0.051,167.0,0.99756,3.48,0.62,9.7,5,0,0.23952095808383234,0.04722222222222222
7.0,0.26,7.2,0.041,90.0,0.99509,3.22,0.55,9.5,6,0,0.23333333333333334,0.032857142857142856
7.7,0.29,4.8,0.06,156.0,0.99572,3.49,0.59,10.3,6,0,0.17307692307692307,0.03766233766233766
7.2,0.3,8.4,0.051,167.0,0.99756,3.48,0.62,9.7,5,0,0.23952095808383234,0.04722222222222222
7.7,0.27,4.5,0.034,95.0,0.99175,3.21,0.59,12.3,8,0,0.28421052631578947,0.05194805194805195
6.7,0.27,1.4,0.032,149.0,0.99254,3.4,0.52,10.5,5,0,0.26174496644295303,0.02537313432835821
7.0,0.26,7.2,0.041,90.0,0.99509,3.22,0.55,9.5,6,0,0.23333333333333334,0.032857142857142856
8.1,0.26,11.0,0.043,211.0,0.99676,3.11,0.49,10.0,6,0,0.1943127962085308,0.02962962962962963
7.7,0.6000000000000001,11.1,0.039,179.0,0.9979,3.08,0.44,8.8,4,0,0.3240223463687151,0.03636363636363637
7.5,0.29,2.6,0.031,98.0,0.99194,3.0,0.54,10.9,6,0,0.24489795918367346,0.03066666666666667
8.3,0.31,2.0,0.029,141.0,0.99077,2.95,0.77,12.2,6,0,0.09929078014184398,0.03132530120481927
7.9,0.4,10.1,0.10550000000000001,184.0,0.99782,3.06,0.62,9.5,5,0,0.10326086956521739,0.05822784810126582
7.9,0.22,13.3,0.048,212.0,0.99942,3.47,0.59,10.0,5,0,0.2169811320754717,0.039240506329113925
7.9,0.34,11.4,0.04,202.0,0.99708,3.11,0.57,9.6,6,0,0.2623762376237624,0.03164556962025316
6.1,0.16,1.3,0.06,126.0,0.99353,3.13,0.46,8.7,6,0,0.2857142857142857,0.0459016393442623
7.0,0.26,1.4,0.044,89.0,0.99256,3.39,0.48,10.7,7,0,0.5168539325842697,0.025714285714285714
6.5,0.28,1.4,0.046,66.0,0.99199,3.43,0.48,11.1,6,0,0.3939393939393939,0.03230769230769231
7.6,0.33,7.0,0.024,130.0,0.9918,3.25,0.45,12.5,7,0,0.1076923076923077,0.06315789473684211
7.1,0.32,2.0,0.051,130.0,0.99354,3.3,0.5,10.4,6,0,0.2230769230769231,0.04788732394366198
8.9,0.37,1.2,0.028,93.0,0.99244,3.2,0.37,11.5,5,0,0.21505376344086022,0.023595505617977526
7.4,0.27,12.9,0.04,221.0,0.99831,3.05,0.66,9.4,5,0,0.27149321266968324,0.04324324324324324
6.0,0.27,5.0,0.10550000000000001,129.0,0.99396,3.03,0.36,9.3,5,0,0.13178294573643412,0.0825
8.1,0.34,10.1,0.05,121.0,0.99724,3.17,0.49,10.1,6,0,0.24793388429752067,0.0308641975308642
8.2,0.46,3.75,0.05,102.0,0.99524,3.28,0.58,9.7,5,0,0.13725490196078433,0.030487804878048783
6.5,0.29,1.7,0.035,144.0,0.9927,3.49,0.5,10.5,6,0,0.2708333333333333,0.02769230769230769
6.7,0.26,12.6,0.053,182.0,0.99802,3.42,0.42,9.7,5,0,0.24175824175824176,0.035820895522388055
6.6,0.24,1.3,0.06,204.0,0.99512,3.59,0.51,9.2,5,0,0.20833333333333334,0.04848484848484849
7.6,0.35,1.6,0.092,138.0,0.99438,3.19,0.44,9.8,5,0,0.17391304347826086,0.04210526315789474
7.4,0.44,7.6,0.05,227.0,0.99679,3.12,0.52,9.0,5,0,0.1762114537444934,0.0445945945945946
7.2,0.3,8.1,0.05,188.0,0.99652,3.15,0.49,9.1,6,0,0.2127659574468085,0.041666666666666664
7.4,0.3,14.9,0.037,169.0,0.99698,3.25,0.37,10.4,6,0,0.41420118343195267,0.04594594594594595
6.1,0.29,6.0,0.03,144.0,0.99474,3.635,0.46,10.7,6,0,0.2013888888888889,0.026229508196721315
6.3,0.24,6.0,0.039,107.0,0.99511,3.59,0.49,10.5,7,0,0.2336448598130841,0.015873015873015876
6.2,0.6000000000000001,7.2,0.099,202.0,0.99582,3.21,0.43,9.2,5,0,0.23267326732673269,0.07258064516129033
6.0,0.18,3.0,0.036,85.0,0.99125,3.28,0.4,11.5,4,0,0.058823529411764705,0.055
7.6,0.37,1.2,0.034,57.0,0.99256,3.05,0.54,10.4,3,0,0.08771929824561403,0.06315789473684211
7.2,0.3,2.0,0.039,188.0,0.9911,3.3,0.41,12.0,6,0,0.22872340425531915,0.02777777777777778
7.0,0.29,4.9,0.036,150.0,0.99168,3.38,0.43,12.2,6,0,0.2733333333333333,0.045714285714285714
7.2,0.3,2.0,0.039,188.0,0.9911,3.3,0.41,12.0,6,0,0.22872340425531915,0.02777777777777778
7.0,0.29,8.9,0.05,90.0,0.99556,3.29,0.46,9.8,6,0,0.26666666666666666,0.03142857142857143
9.4,0.56,16.45,0.063,274.5,1.00098,3.1,0.51,9.3,5,0,0.1912568306010929,0.02446808510638298
6.4,0.19,2.0,0.084,191.0,0.99516,3.49,0.63,9.6,4,0,0.1099476439790576,0.0421875
6.4,0.19,1.9,0.085,196.0,0.99516,3.49,0.64,9.5,4,0,0.10714285714285714,0.0421875
7.0,0.42,5.1,0.042,144.0,0.99518,3.5,0.59,10.2,6,0,0.2569444444444444,0.032857142857142856
6.9,0.28,4.4,0.029,107.0,0.99347,3.24,0.46,10.4,8,0,0.1308411214953271,0.021739130434782608
6.7,0.29,5.8,0.025,74.0,0.9929,3.28,0.53,11.0,6,0,0.35135135135135137,0.03880597014925373
6.9,0.28,4.4,0.029,107.0,0.99347,3.24,0.46,10.4,8,0,0.1308411214953271,0.021739130434782608
7.6,0.6000000000000001,12.9,0.042,160.0,0.99841,3.05,0.41,8.7,5,0,0.35,0.026315789473684213
6.9,0.29,1.3,0.053,189.0,0.99362,3.29,0.54,9.9,4,0,0.12698412698412698,0.043478260869565216
6.9,0.3,1.3,0.053,186.0,0.99361,3.29,0.54,9.9,4,0,0.12903225806451613,0.043478260869565216
7.6,0.35,1.2,0.041,106.0,0.9914,3.06,0.45,11.3,4,0,0.0660377358490566,0.02763157894736842
6.8,0.26,2.7,0.042,83.0,0.99114,3.38,0.51,12.0,8,0,0.3373493975903614,0.06764705882352942
7.0,0.26,1.7,0.042,130.0,0.9925,3.43,0.5,10.7,8,0,0.26153846153846155,0.04
6.5,0.29,8.2,0.043,156.0,0.99453,3.13,0.7,10.1,6,0,0.20512820512820512,0.03692307692307692
6.4,0.34,1.5,0.091,135.0,0.9938,3.25,0.49,9.6,7,0,0.3111111111111111,0.0265625
6.4,0.34,1.5,0.093,136.0,0.9938,3.25,0.49,9.6,6,0,0.3161764705882353,0.0265625
6.3,0.55,12.9,0.056,252.0,0.99806,3.29,0.49,8.7,5,0,0.23015873015873015,0.10396825396825397
7.0,0.29,3.9,0.059,199.0,0.9961,3.54,0.59,10.3,5,0,0.1407035175879397,0.038571428571428576
8.4,0.25,17.549999999999997,0.047,218.0,1.00016,2.98,0.66,9.1,5,0,0.11467889908256881,0.03571428571428571
6.5,0.27,4.9,0.037,101.0,0.9916,3.17,0.41,11.8,6,0,0.12871287128712872,0.02923076923076923
8.0,0.39,1.6,0.024,93.0,0.99116,3.15,0.49,11.9,6,0,0.27956989247311825,0.045
6.1,0.24,1.4,0.046,77.0,0.99319,3.635,0.57,10.3,6,0,0.22077922077922077,0.026229508196721315
9.2,0.42,2.0,0.047,104.0,0.99517,3.09,0.66,10.0,4,0,0.15384615384615385,0.02065217391304348
9.2,0.49,2.0,0.044,107.0,0.99514,3.1,0.53,10.2,4,0,0.16822429906542055,0.017391304347826087
8.0,0.28,8.2,0.038,202.0,0.99566,3.12,0.56,10.0,6,0,0.3564356435643564,0.0325
8.8,0.36,2.1,0.034,125.0,0.99166,2.96,0.855,12.7,6,0,0.152,0.0375
9.65,0.46,1.8,0.046,130.0,0.99587,3.04,0.67,9.6,5,0,0.17692307692307693,0.016580310880829015
6.6,0.18,8.5,0.044,188.0,0.99558,3.16,0.49,9.5,5,0,0.31382978723404253,0.03484848484848485
7.9,0.26,4.45,0.033,100.0,0.99117,3.17,0.52,12.7,6,0,0.23,0.05569620253164557
7.6,0.27,5.8,0.036,109.0,0.99399,3.34,0.54,11.0,6,0,0.21100917431192662,0.04078947368421053
7.5,0.1,13.0,0.044,214.0,0.99741,3.1,0.5,9.1,5,0,0.205607476635514,0.08733333333333333
7.1,0.28,2.7,0.034,111.0,0.99405,3.35,0.64,10.2,4,0,0.2072072072072072,0.029577464788732393
7.0,0.26,7.3,0.047,220.0,0.99622,3.38,0.58,10.1,6,0,0.13636363636363635,0.022857142857142857
8.0,0.25,17.549999999999997,0.045,208.0,1.00051,3.05,0.5,9.2,6,0,0.2403846153846154,0.03375
6.3,0.17,8.8,0.08,212.0,0.99803,3.47,0.66,9.4,4,0,0.2358490566037736,0.06031746031746032
7.1,0.28,2.7,0.034,111.0,0.99405,3.35,0.64,10.2,4,0,0.2072072072072072,0.029577464788732393
6.2,0.18,7.4,0.095,195.0,0.99773,3.53,0.71,9.2,4,0,0.14358974358974358,0.06129032258064516
8.2,0.3,2.3,0.05,106.0,0.99397,2.98,0.5,10.0,5,0,0.2169811320754717,0.02926829268292683
7.0,0.26,6.85,0.047,220.0,0.99622,3.38,0.58,10.1,6,0,0.13636363636363635,0.022857142857142857
7.3,0.09,11.4,0.044,204.0,0.99713,3.15,0.46,9.0,5,0,0.22058823529411764,0.08972602739726028
6.3,0.16,0.9,0.032,98.0,0.99274,3.16,0.42,9.5,5,0,0.25510204081632654,0.06507936507936508
6.1,0.41,17.549999999999997,0.07,207.0,1.00118,3.39,0.53,9.1,5,0,0.32367149758454106,0.05901639344262295
8.1,0.32,7.9,0.031,118.0,0.99176,3.05,0.46,13.3,7,0,0.19491525423728814,0.04938271604938272
6.8,0.43,11.75,0.045,198.0,0.9969,3.26,0.55,9.5,5,0,0.2676767676767677,0.03823529411764706
6.2,0.18,7.7,0.096,210.0,0.99771,3.56,0.72,9.2,5,0,0.13333333333333333,0.07096774193548387
7.2,0.29,3.0,0.036,117.0,0.99411,3.36,0.68,10.1,6,0,0.1452991452991453,0.03333333333333333
6.2,0.18,7.7,0.096,210.0,0.99771,3.56,0.72,9.2,5,0,0.13333333333333333,0.07096774193548387
7.2,0.29,3.0,0.036,117.0,0.99411,3.36,0.68,10.1,6,0,0.1452991452991453,0.03333333333333333
7.3,0.26,1.5,0.04,172.0,0.99194,3.27,0.48,11.2,6,0,0.18604651162790697,0.030136986301369864
8.1,0.28,7.5,0.04,230.0,0.99558,3.14,0.55,9.8,6,0,0.30434782608695654,0.041975308641975316
7.3,0.26,1.5,0.04,172.0,0.99194,3.27,0.48,11.2,6,0,0.18604651162790697,0.030136986301369864
8.1,0.28,7.5,0.04,230.0,0.99558,3.14,0.55,9.8,6,0,0.30434782608695654,0.041975308641975316
6.4,0.17,8.3,0.042,195.0,0.99577,3.22,0.46,9.4,5,0,0.3128205128205128,0.043750000000000004
6.3,0.14,7.05,0.045,177.0,0.99564,3.23,0.42,9.0,5,0,0.2824858757062147,0.04603174603174603
6.4,0.17,8.4,0.044,198.0,0.99578,3.21,0.47,9.4,5,0,0.30303030303030304,0.0421875
7.4,0.2,13.9,0.054,229.0,0.99888,3.11,0.5,8.9,6,0,0.27510917030567683,0.04729729729729729
8.3,0.27,17.5,0.045,253.0,1.00014,3.02,0.56,9.1,6,0,0.18972332015810275,0.033734939759036145
6.4,0.35,5.6,0.034,148.0,0.99441,3.17,0.5,9.8,4,0,0.060810810810810814,0.05468749999999999
6.9,0.28,9.4,0.056,183.0,0.99594,3.17,0.43,9.4,5,0,0.15846994535519127,0.06231884057971014
8.0,0.28,4.8,0.05,150.0,0.99437,3.13,0.5,10.0,6,0,0.22666666666666666,0.0325
6.9,0.28,9.4,0.056,183.0,0.99594,3.17,0.43,9.4,5,0,0.15846994535519127,0.06231884057971014
7.3,0.37,9.7,0.042,130.0,0.9979,3.48,0.75,9.9,6,0,0.27692307692307694,0.036986301369863014
6.8,0.26,6.3,0.10550000000000001,159.0,0.99434,3.14,0.47,10.0,5,0,0.3081761006289308,0.06764705882352942
7.2,0.28,1.6,0.028,168.0,0.99203,3.17,0.855,11.5,6,0,0.07738095238095238,0.02777777777777778
7.6,0.32,14.6,0.063,201.0,0.998,3.0,0.45,9.2,5,0,0.15920398009950248,0.0375
6.6,0.33,2.5,0.052,219.5,0.99316,3.15,0.6,10.0,5,0,0.18223234624145787,0.04848484848484849
7.6,0.32,14.6,0.063,201.0,0.998,3.0,0.45,9.2,5,0,0.15920398009950248,0.0375
6.6,0.34,2.6,0.051,210.0,0.99314,3.15,0.61,10.0,5,0,0.19285714285714287,0.05151515151515152
6.6,0.33,2.5,0.052,210.0,0.99316,3.15,0.6,10.0,5,0,0.19047619047619047,0.04848484848484849
6.5,0.26,8.2,0.042,133.0,0.99612,3.43,0.64,9.8,6,0,0.15789473684210525,0.04153846153846154
6.6,0.27,1.5,0.04,114.0,0.99295,3.36,0.62,10.5,6,0,0.16666666666666666,0.0393939393939394
6.7,0.26,2.3,0.043,181.0,0.99394,3.45,0.63,10.6,6,0,0.3370165745856354,0.04029850746268657
6.6,0.15,10.0,0.037,157.0,0.99642,3.28,0.52,9.4,5,0,0.24203821656050956,0.08484848484848487
6.6,0.15,10.0,0.037,157.0,0.99642,3.28,0.52,9.4,5,0,0.24203821656050956,0.08484848484848487
7.3,0.27,1.6,0.027,136.0,0.99248,3.38,0.54,11.0,7,0,0.25735294117647056,0.026027397260273973
6.3,0.26,1.6,0.027,141.0,0.99268,3.53,0.56,10.8,6,0,0.2553191489361702,0.03174603174603175
7.1,0.3,16.0,0.036,201.0,0.99954,3.3,0.67,9.0,5,0,0.2885572139303483,0.04084507042253521
7.8,0.33,10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,0,0.2422680412371134,0.041025641025641026
8.1,0.36,7.4,0.037,156.0,0.99592,3.19,0.54,10.6,6,0,0.23076923076923078,0.040740740740740744
8.1,0.36,7.4,0.037,156.0,0.99592,3.19,0.54,10.6,6,0,0.23076923076923078,0.040740740740740744
7.8,0.33,10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,0,0.2422680412371134,0.041025641025641026
6.6,0.24,16.05,0.045,147.0,0.99822,3.08,0.52,9.2,5,0,0.2108843537414966,0.05
6.6,0.24,16.05,0.045,147.0,0.99822,3.08,0.52,9.2,5,0,0.2108843537414966,0.05
8.2,0.33,2.6,0.053,71.0,0.99402,2.89,0.49,9.5,5,0,0.15492957746478872,0.03170731707317073
8.3,0.33,2.5,0.053,72.0,0.99404,2.89,0.48,9.5,5,0,0.16666666666666666,0.03012048192771084
7.0,0.26,10.8,0.039,184.0,0.99787,3.47,0.58,10.3,7,0,0.20108695652173914,0.037142857142857144
6.0,0.15,1.2,0.053,124.0,0.99347,3.08,0.46,8.8,5,0,0.28225806451612906,0.043333333333333335
7.5,0.6000000000000001,12.1,0.041,161.0,0.99838,2.98,0.44,8.7,5,0,0.32919254658385094,0.037333333333333336
7.5,0.6000000000000001,11.95,0.04,159.0,0.99839,2.98,0.44,8.7,5,0,0.32075471698113206,0.036000000000000004
7.0,0.32,1.7,0.038,128.0,0.99375,3.2,0.62,10.2,6,0,0.2109375,0.04
5.2,0.34,0.8,0.029,77.0,0.99155,3.25,0.51,10.1,6,0,0.33766233766233766,0.030769230769230767
6.8,0.1,1.4,0.049,118.0,0.9936,3.21,0.41,9.5,5,0,0.2457627118644068,0.05
7.6,0.34,1.3,0.056,176.0,0.99434,3.1,0.51,9.5,5,0,0.19318181818181818,0.03289473684210526
5.6,0.4,6.3,0.022,174.0,0.9922,3.54,0.5,11.6,7,0,0.13218390804597702,0.0625
8.8,0.23,10.3,0.032,97.0,0.99571,3.13,0.4,10.7,6,0,0.12371134020618557,0.027272727272727268
6.0,0.21,15.55,0.043,142.0,0.99658,3.11,0.54,10.1,6,0,0.14084507042253522,0.04833333333333333
6.1,0.31,1.5,0.035,83.0,0.99076,3.32,0.44,11.1,7,0,0.20481927710843373,0.04426229508196722
7.4,0.09,1.5,0.071,117.0,0.99496,3.22,0.53,9.8,5,0,0.1623931623931624,0.07567567567567568
6.8,0.49,1.4,0.10550000000000001,148.0,0.9937,3.08,0.49,9.0,6,0,0.35135135135135137,0.04264705882352941
6.1,0.31,1.5,0.035,83.0,0.99076,3.32,0.44,11.1,7,0,0.20481927710843373,0.04426229508196722
6.3,0.37,7.9,0.047,215.0,0.99542,3.19,0.48,9.5,6,0,0.26976744186046514,0.042857142857142864
6.6,0.3,13.0,0.052,143.0,0.99825,3.37,0.49,9.4,6,0,0.1258741258741259,0.03636363636363636
6.8,0.3,1.0,0.049,113.0,0.99289,3.24,0.61,10.2,5,0,0.19469026548672566,0.047058823529411764
6.4,0.37,4.85,0.041,216.5,0.99432,3.1,0.5,9.8,6,0,0.18244803695150116,0.057812499999999996
6.2,0.37,7.1,0.047,201.0,0.99523,3.19,0.48,9.5,6,0,0.26865671641791045,0.041935483870967745
6.3,0.37,7.9,0.047,215.0,0.99542,3.19,0.48,9.5,6,0,0.26976744186046514,0.042857142857142864
6.4,0.16,7.5,0.05,191.0,0.9959,3.17,0.49,9.0,5,0,0.2879581151832461,0.04687499999999999
8.0,0.32,7.6,0.045,204.0,0.99543,3.1,0.55,10.1,6,0,0.29901960784313725,0.035
6.7,0.32,10.3,0.079,122.0,0.99662,3.02,0.45,8.8,5,0,0.30327868852459017,0.035820895522388055
7.9,0.27,1.7,0.034,122.0,0.99088,2.97,0.51,11.9,6,0,0.20491803278688525,0.03417721518987342
7.9,0.27,1.7,0.034,122.0,0.99088,2.97,0.51,11.9,6,0,0.20491803278688525,0.03417721518987342
6.1,0.24,17.549999999999997,0.074,174.0,0.99922,3.19,0.44,9.3,6,0,0.1839080459770115,0.0459016393442623
7.7,0.49,7.7,0.036,110.0,0.9966,3.33,0.76,10.0,6,0,0.1,0.05064935064935065
6.0,0.24,5.3,0.075,201.0,0.99466,3.21,0.43,9.5,5,0,0.24378109452736318,0.03333333333333333
6.1,0.24,17.549999999999997,0.074,174.0,0.99922,3.19,0.44,9.3,6,0,0.1839080459770115,0.0459016393442623
7.6,0.23,12.7,0.054,139.0,0.99836,3.16,0.5,9.7,4,0,0.14388489208633093,0.04078947368421053
7.6,0.23,12.7,0.054,139.0,0.99836,3.16,0.5,9.7,4,0,0.14388489208633093,0.04078947368421053
6.3,0.22,1.5,0.043,155.0,0.99238,3.19,0.48,10.2,5,0,0.2903225806451613,0.02857142857142857
8.6,0.25,11.3,0.031,96.0,0.99645,3.11,0.4,10.8,5,0,0.13541666666666666,0.02674418604651163
6.8,0.36,17.549999999999997,0.046,133.0,1.0,3.27,0.48,8.8,5,0,0.24060150375939848,0.030882352941176472
6.8,0.36,17.549999999999997,0.046,133.0,1.0,3.27,0.48,8.8,5,0,0.24060150375939848,0.030882352941176472
6.9,0.31,7.0,0.039,175.0,0.99376,3.32,0.49,11.4,6,0,0.21142857142857144,0.03768115942028986
6.8,0.36,17.549999999999997,0.046,133.0,1.0,3.27,0.48,8.8,5,0,0.24060150375939848,0.030882352941176472
6.4,0.4,6.4,0.039,191.0,0.99513,3.14,0.52,9.8,5,0,0.20418848167539266,0.048437499999999994
8.6,0.36,1.4,0.045,119.0,0.99556,3.17,0.47,9.4,4,0,0.09243697478991597,0.03953488372093024
8.6,0.36,1.4,0.045,119.0,0.99556,3.17,0.47,9.4,4,0,0.09243697478991597,0.03953488372093024
8.5,0.28,3.1,0.054,174.0,0.99543,3.21,0.43,9.4,6,0,0.3103448275862069,0.03529411764705882
7.4,0.41,14.1,0.053,194.0,0.99886,3.2,0.63,9.4,6,0,0.19072164948453607,0.05405405405405406
